"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","price","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3038 E 6th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,107""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3038 E 6th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.686222,""longitude"":-117.07612},""url"":""https://www.zillow.com/homedetails/3038-E-6th-St-National-City-CA-91950/17095581_zpid/""}","https://www.zillow.com/homedetails/3038-E-6th-St-National-City-CA-91950/17095581_zpid/","3038 E 6th St, National City, CA 91950","AXIA REAL ESTATE GROUP, INC","$632,500","- Sold","3","bds","2","ba","1,107","sqft","Sold 05/09/2022","https://www.zillow.com/homedetails/3038-E-6th-St-National-City-CA-91950/17095581_zpid/","https://photos.zillowstatic.com/fp/b5f5953c1f8edb7072a8d7ec298b6350-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""931 E 16th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,320""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""931 E 16th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.671944,""longitude"":-117.094284},""url"":""https://www.zillow.com/homedetails/931-E-16th-St-National-City-CA-91950/17099163_zpid/""}","https://www.zillow.com/homedetails/931-E-16th-St-National-City-CA-91950/17099163_zpid/","931 E 16th St, National City, CA 91950","EXP REALTY","$632,000","- Sold","3","bds","2","ba","1,320","sqft","Sold 12/30/2022","https://www.zillow.com/homedetails/931-E-16th-St-National-City-CA-91950/17099163_zpid/","https://photos.zillowstatic.com/fp/bf6b8410aee04988b0d2b4ed1f87f200-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2617 E 4th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,107""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2617 E 4th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68711,""longitude"":-117.08133},""url"":""https://www.zillow.com/homedetails/2617-E-4th-St-National-City-CA-91950/17095870_zpid/""}","https://www.zillow.com/homedetails/2617-E-4th-St-National-City-CA-91950/17095870_zpid/","2617 E 4th St, National City, CA 91950","HOMEDREAMS","$630,000","- Sold","3","bds","2","ba","1,107","sqft","Sold 06/09/2021","https://www.zillow.com/homedetails/2617-E-4th-St-National-City-CA-91950/17095870_zpid/","https://photos.zillowstatic.com/fp/5357f7db0bcf9570f9b2479fd4705137-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2244 La Siesta Way, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,444""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2244 La Siesta Way"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.670753,""longitude"":-117.07455},""url"":""https://www.zillow.com/homedetails/2244-La-Siesta-Way-National-City-CA-91950/17098455_zpid/""}","https://www.zillow.com/homedetails/2244-La-Siesta-Way-National-City-CA-91950/17098455_zpid/","2244 La Siesta Way, National City, CA 91950","COLDWELL BANKER WEST","$630,000","- Sold","3","bds","2","ba","1,444","sqft","Sold 01/25/2023","https://www.zillow.com/homedetails/2244-La-Siesta-Way-National-City-CA-91950/17098455_zpid/","https://photos.zillowstatic.com/fp/7d0b5970a125a9afe86b2f058558c933-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""627 E 19th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,160""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""627 E 19th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.668518,""longitude"":-117.096504},""url"":""https://www.zillow.com/homedetails/627-E-19th-St-National-City-CA-91950/295363997_zpid/""}","https://www.zillow.com/homedetails/627-E-19th-St-National-City-CA-91950/295363997_zpid/","627 E 19th St, National City, CA 91950","MISSION REALTY GROUP","$630,000","- Sold","3","bds","2","ba","1,160","sqft","Sold 04/01/2021","https://www.zillow.com/homedetails/627-E-19th-St-National-City-CA-91950/295363997_zpid/","https://photos.zillowstatic.com/fp/dab618b53d2b6ea80d5470c635590ebb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""307 D Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,377""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""307 D Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.681187,""longitude"":-117.10415},""url"":""https://www.zillow.com/homedetails/307-D-Ave-National-City-CA-91950/17096311_zpid/""}","https://www.zillow.com/homedetails/307-D-Ave-National-City-CA-91950/17096311_zpid/","307 D Ave, National City, CA 91950","CA-RES","$625,000","- Sold","3","bds","2","ba","1,377","sqft","Sold 05/21/2021","https://www.zillow.com/homedetails/307-D-Ave-National-City-CA-91950/17096311_zpid/","https://photos.zillowstatic.com/fp/c63fe29b33e89c942c603252464a086c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3427 Lou St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,091""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3427 Lou St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.688576,""longitude"":-117.07126},""url"":""https://www.zillow.com/homedetails/3427-Lou-St-National-City-CA-91950/17189319_zpid/""}","https://www.zillow.com/homedetails/3427-Lou-St-National-City-CA-91950/17189319_zpid/","3427 Lou St, National City, CA 91950","REALTY EXECUTIVES DILLON","$625,000","- Sold","3","bds","2","ba","1,091","sqft","Sold 07/20/2021","https://www.zillow.com/homedetails/3427-Lou-St-National-City-CA-91950/17189319_zpid/","https://photos.zillowstatic.com/fp/9177a113e871366c8909ecd125e1c083-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3420 E 7th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,113""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3420 E 7th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.687077,""longitude"":-117.071304},""url"":""https://www.zillow.com/homedetails/3420-E-7th-St-National-City-CA-91950/17189363_zpid/""}","https://www.zillow.com/homedetails/3420-E-7th-St-National-City-CA-91950/17189363_zpid/","3420 E 7th St, National City, CA 91950","ALLISON JAMES ESTATES & HOMES","$625,000","- Sold","3","bds","2","ba","1,113","sqft","Sold 10/19/2022","https://www.zillow.com/homedetails/3420-E-7th-St-National-City-CA-91950/17189363_zpid/","https://photos.zillowstatic.com/fp/02a977f7d9808f29e3640b23805f5b44-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""724 Salot St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,047""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""724 Salot St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68597,""longitude"":-117.072105},""url"":""https://www.zillow.com/homedetails/724-Salot-St-National-City-CA-91950/17189374_zpid/""}","https://www.zillow.com/homedetails/724-Salot-St-National-City-CA-91950/17189374_zpid/","724 Salot St, National City, CA 91950","FATHOM REALTY GROUP, INC","$625,000","- Sold","3","bds","2","ba","1,047","sqft","Sold 01/10/2023","https://www.zillow.com/homedetails/724-Salot-St-National-City-CA-91950/17189374_zpid/","https://photos.zillowstatic.com/fp/d4bdc948b2f9c7105e70ede51c6a435a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1854 E 12th St E, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,425""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1854 E 12th St E"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.677498,""longitude"":-117.08624},""url"":""https://www.zillow.com/homedetails/1854-E-12th-St-E-National-City-CA-91950/63660370_zpid/""}","https://www.zillow.com/homedetails/1854-E-12th-St-E-National-City-CA-91950/63660370_zpid/","1854 E 12th St E, National City, CA 91950","","$625,000","- Sold","3","bds","3","ba","1,425","sqft","Sold 10/07/2022","https://www.zillow.com/homedetails/1854-E-12th-St-E-National-City-CA-91950/63660370_zpid/","https://photos.zillowstatic.com/fp/67c93443a2e5912e6038e54e1ad36ff2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""407 K Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,899""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""407 K Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.682297,""longitude"":-117.09671},""url"":""https://www.zillow.com/homedetails/407-K-Ave-National-City-CA-91950/295363572_zpid/""}","https://www.zillow.com/homedetails/407-K-Ave-National-City-CA-91950/295363572_zpid/","407 K Ave, National City, CA 91950","ACRE INVESTMENT REAL ESTATE","$625,000","- Sold","3","bds","3","ba","1,899","sqft","Sold 07/20/2021","https://www.zillow.com/homedetails/407-K-Ave-National-City-CA-91950/295363572_zpid/","https://photos.zillowstatic.com/fp/c46e2c9d306ef68cdc9042f36a5aa5f8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2914 J Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,196""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2914 J Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.660046,""longitude"":-117.089775},""url"":""https://www.zillow.com/homedetails/2914-J-Ave-National-City-CA-91950/17100406_zpid/""}","https://www.zillow.com/homedetails/2914-J-Ave-National-City-CA-91950/17100406_zpid/","2914 J Ave, National City, CA 91950","CENTURY 21 AWARD","$620,000","- Sold","3","bds","2","ba","1,196","sqft","Sold 04/26/2021","https://www.zillow.com/homedetails/2914-J-Ave-National-City-CA-91950/17100406_zpid/","https://photos.zillowstatic.com/fp/2be9058b84e3995ed37436362a7dd06c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""736 Mariposa Cir, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,425""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""736 Mariposa Cir"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68159,""longitude"":-117.08813},""url"":""https://www.zillow.com/homedetails/736-Mariposa-Cir-National-City-CA-91950/65239905_zpid/""}","https://www.zillow.com/homedetails/736-Mariposa-Cir-National-City-CA-91950/65239905_zpid/","736 Mariposa Cir, National City, CA 91950","","$620,000","- Sold","3","bds","3","ba","1,425","sqft","Sold 02/06/2023","https://www.zillow.com/homedetails/736-Mariposa-Cir-National-City-CA-91950/65239905_zpid/","https://photos.zillowstatic.com/fp/3a1c2457b6e5b2913f66f44dbc3c4dd7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1514-16 G Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,562""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1514-16 G Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.671413,""longitude"":-117.097565},""url"":""https://www.zillow.com/homedetails/1514-16-G-Ave-National-City-CA-91950/295363943_zpid/""}","https://www.zillow.com/homedetails/1514-16-G-Ave-National-City-CA-91950/295363943_zpid/","1514-16 G Ave, National City, CA 91950","","$620,000","- Sold","3","bds","2","ba","1,562","sqft","Sold 07/08/2022","https://www.zillow.com/homedetails/1514-16-G-Ave-National-City-CA-91950/295363943_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.67141342163086,-117.09756469726562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=JH_2fk_-lCxIRNNJJXd9qMNt-pE=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2415 E 4th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,053""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2415 E 4th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68658,""longitude"":-117.0832},""url"":""https://www.zillow.com/homedetails/2415-E-4th-St-National-City-CA-91950/17095807_zpid/""}","https://www.zillow.com/homedetails/2415-E-4th-St-National-City-CA-91950/17095807_zpid/","2415 E 4th St, National City, CA 91950","COLDWELL BANKER REALTY","$619,000","- Sold","3","bds","2","ba","1,053","sqft","Sold 01/25/2022","https://www.zillow.com/homedetails/2415-E-4th-St-National-City-CA-91950/17095807_zpid/","https://photos.zillowstatic.com/fp/0779a228e147c39f83101290412b0a59-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2806 J Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,212""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2806 J Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.66119,""longitude"":-117.09021},""url"":""https://www.zillow.com/homedetails/2806-J-Ave-National-City-CA-91950/17100412_zpid/""}","https://www.zillow.com/homedetails/2806-J-Ave-National-City-CA-91950/17100412_zpid/","2806 J Ave, National City, CA 91950","TXR HOMES","$619,000","- Sold","3","bds","1","ba","1,212","sqft","Sold 12/15/2021","https://www.zillow.com/homedetails/2806-J-Ave-National-City-CA-91950/17100412_zpid/","https://photos.zillowstatic.com/fp/638052dc5ab0db644c6521be9731dd08-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2407 E 2nd St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,326""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2407 E 2nd St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68793,""longitude"":-117.083664},""url"":""https://www.zillow.com/homedetails/2407-E-2nd-St-National-City-CA-91950/17095818_zpid/""}","https://www.zillow.com/homedetails/2407-E-2nd-St-National-City-CA-91950/17095818_zpid/","2407 E 2nd St, National City, CA 91950","REEF POINT REALTY, INC","$615,000","- Sold","3","bds","2","ba","1,326","sqft","Sold 07/06/2021","https://www.zillow.com/homedetails/2407-E-2nd-St-National-City-CA-91950/17095818_zpid/","https://photos.zillowstatic.com/fp/e45f093558d7235061e753ddc0c7e5ef-p_e.jpg","Save this home"
