"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2630 Bellezza Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,495""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2630 Bellezza Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.785877,""longitude"":-117.12998},""url"":""https://www.zillow.com/homedetails/2630-Bellezza-Dr-San-Diego-CA-92108/62655551_zpid/""}","https://www.zillow.com/homedetails/2630-Bellezza-Dr-San-Diego-CA-92108/62655551_zpid/","2630 Bellezza Dr, San Diego, CA 92108","COMPASS","$949,000","- Sold","3","bds","3","ba","1,495","sqft","Sold 07/05/2022","https://photos.zillowstatic.com/fp/bc038d8bbf563ef0bee5496c14d5bab9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2648 Aperture Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,599""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2648 Aperture Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78184,""longitude"":-117.149216},""url"":""https://www.zillow.com/homedetails/2648-Aperture-Cir-San-Diego-CA-92108/122075041_zpid/""}","https://www.zillow.com/homedetails/2648-Aperture-Cir-San-Diego-CA-92108/122075041_zpid/","2648 Aperture Cir, San Diego, CA 92108","COMPASS","$945,000","- Sold","3","bds","3","ba","1,599","sqft","Sold 08/29/2022","https://photos.zillowstatic.com/fp/043fa294fde98dfb629b9d2de3e44a9f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2440 Community Ln #24, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,600""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2440 Community Ln #24"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2440-Community-Ln-24-San-Diego-CA-92108/333211942_zpid/""}","https://www.zillow.com/homedetails/2440-Community-Ln-24-San-Diego-CA-92108/333211942_zpid/","2440 Community Ln #24, San Diego, CA 92108","","$936,000","- Sold","3","bds","2.5","ba","1,600","sqft","Sold 07/17/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.77920913696289,-117.14553833007812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Qx6nxSyAZZ0bE9HEmvuc5oqWH18=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2728 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,550""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2728 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2728-Via-Alta-Pl-San-Diego-CA-92108/333210002_zpid/""}","https://www.zillow.com/homedetails/2728-Via-Alta-Pl-San-Diego-CA-92108/333210002_zpid/","2728 Via Alta Pl, San Diego, CA 92108","","$930,000","- Sold","3","bds","3","ba","1,550","sqft","Sold 06/22/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.78316879272461,-117.14506530761719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=elGT9Qi1aoqF7zQVyWz6tT7A87Q=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8300 Station Village Ln #3, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,102""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8300 Station Village Ln #3"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.773773,""longitude"":-117.14584},""url"":""https://www.zillow.com/homedetails/8300-Station-Village-Ln-3-San-Diego-CA-92108/63775858_zpid/""}","https://www.zillow.com/homedetails/8300-Station-Village-Ln-3-San-Diego-CA-92108/63775858_zpid/","8300 Station Village Ln #3, San Diego, CA 92108","REAL BROKER","$923,000","- Sold","3","bds","3","ba","2,102","sqft","Sold 05/02/2022","https://photos.zillowstatic.com/fp/55b1724c39686439c49d55193d4ba8bf-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2776 Matera Ln, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,437""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2776 Matera Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.785988,""longitude"":-117.13193},""url"":""https://www.zillow.com/homedetails/2776-Matera-Ln-San-Diego-CA-92108/62824885_zpid/""}","https://www.zillow.com/homedetails/2776-Matera-Ln-San-Diego-CA-92108/62824885_zpid/","2776 Matera Ln, San Diego, CA 92108","COMPASS","$920,000","- Sold","3","bds","3","ba","1,437","sqft","Sold 01/06/2022","https://photos.zillowstatic.com/fp/a61c84eee4d2b4ff5a2ac7175070035f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7870 Civita Blvd, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,580""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7870 Civita Blvd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77795,""longitude"":-117.151024},""url"":""https://www.zillow.com/homedetails/7870-Civita-Blvd-San-Diego-CA-92108/120795127_zpid/""}","https://www.zillow.com/homedetails/7870-Civita-Blvd-San-Diego-CA-92108/120795127_zpid/","7870 Civita Blvd, San Diego, CA 92108","COMPASS","$920,000","- Sold","3","bds","4","ba","1,580","sqft","Sold 07/19/2021","https://photos.zillowstatic.com/fp/d131305a9fa0b07239e96d975f83730e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2868 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,515""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2868 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2868-Via-Alta-Pl-San-Diego-CA-92108/305156650_zpid/""}","https://www.zillow.com/homedetails/2868-Via-Alta-Pl-San-Diego-CA-92108/305156650_zpid/","2868 Via Alta Pl, San Diego, CA 92108","REALTY ONE GROUP SOUTHWEST","$920,000","- Sold","3","bds","3","ba","1,515","sqft","Sold 07/29/2021","https://photos.zillowstatic.com/fp/9e2dba2de0afab151de21e48a096e6fd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2440 Community Ln Unit 23, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,648""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2440 Community Ln UNIT 23"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2440-Community-Ln-UNIT-23-San-Diego-CA-92108/333211941_zpid/""}","https://www.zillow.com/homedetails/2440-Community-Ln-UNIT-23-San-Diego-CA-92108/333211941_zpid/","2440 Community Ln UNIT 23, San Diego, CA 92108","","$920,000","- Sold","3","bds","2.5","ba","1,648","sqft","Sold 05/14/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.77920913696289,-117.14553833007812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Qx6nxSyAZZ0bE9HEmvuc5oqWH18=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2730 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,015""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2730 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2730-Via-Alta-Pl-San-Diego-CA-92108/333878144_zpid/""}","https://www.zillow.com/homedetails/2730-Via-Alta-Pl-San-Diego-CA-92108/333878144_zpid/","2730 Via Alta Pl, San Diego, CA 92108","","$916,000","- Sold","3","bds","3","ba","2,015","sqft","Sold 06/21/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.78316879272461,-117.14506530761719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=elGT9Qi1aoqF7zQVyWz6tT7A87Q=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2460 Aperture Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,599""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2460 Aperture Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78184,""longitude"":-117.149216},""url"":""https://www.zillow.com/homedetails/2460-Aperture-Cir-San-Diego-CA-92108/122075675_zpid/""}","https://www.zillow.com/homedetails/2460-Aperture-Cir-San-Diego-CA-92108/122075675_zpid/","2460 Aperture Cir, San Diego, CA 92108","EXP REALTY OF CALIFORNIA INC","$915,150","- Sold","3","bds","3","ba","1,599","sqft","Sold 07/20/2021","https://photos.zillowstatic.com/fp/8fe0770421d2029843a4c296ca9cf940-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2712 Piantino Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,735""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2712 Piantino Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784336,""longitude"":-117.13154},""url"":""https://www.zillow.com/homedetails/2712-Piantino-Cir-San-Diego-CA-92108/66110936_zpid/""}","https://www.zillow.com/homedetails/2712-Piantino-Cir-San-Diego-CA-92108/66110936_zpid/","2712 Piantino Cir, San Diego, CA 92108","PROWEST PROPERTIES","$915,000","- Sold","3","bds","2","ba","1,735","sqft","Sold 03/06/2023","https://photos.zillowstatic.com/fp/86ae890046163bacdbdb8c12cfdd4725-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8541 Aspect Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,666""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8541 Aspect Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781124,""longitude"":-117.14794},""url"":""https://www.zillow.com/homedetails/8541-Aspect-Dr-San-Diego-CA-92108/250194487_zpid/""}","https://www.zillow.com/homedetails/8541-Aspect-Dr-San-Diego-CA-92108/250194487_zpid/","8541 Aspect Dr, San Diego, CA 92108","DWELL WELL REALTY","$913,000","- Sold","3","bds","3","ba","1,666","sqft","Sold 12/11/2020","https://photos.zillowstatic.com/fp/cbf887157970cdce3340ba1354dfa498-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2780 Piantino Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,589""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2780 Piantino Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.783543,""longitude"":-117.13193},""url"":""https://www.zillow.com/homedetails/2780-Piantino-Cir-San-Diego-CA-92108/66658201_zpid/""}","https://www.zillow.com/homedetails/2780-Piantino-Cir-San-Diego-CA-92108/66658201_zpid/","2780 Piantino Cir, San Diego, CA 92108","COMPASS","$910,000","- Sold","3","bds","2","ba","1,589","sqft","Sold 09/30/2021","https://photos.zillowstatic.com/fp/b4e31452ca94ac60f05a3559e7cd27a2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7861 Modern Oasis Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,814""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7861 Modern Oasis Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779068,""longitude"":-117.1506},""url"":""https://www.zillow.com/homedetails/7861-Modern-Oasis-Dr-San-Diego-CA-92108/121421803_zpid/""}","https://www.zillow.com/homedetails/7861-Modern-Oasis-Dr-San-Diego-CA-92108/121421803_zpid/","7861 Modern Oasis Dr, San Diego, CA 92108","KELLER WILLIAMS REALTY","$910,000","- Sold","3","bds","4","ba","1,814","sqft","Sold 09/28/2021","https://photos.zillowstatic.com/fp/061be998962fa67652832c417f293fcd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8509 Aspect Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,630""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8509 Aspect Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781124,""longitude"":-117.14794},""url"":""https://www.zillow.com/homedetails/8509-Aspect-Dr-San-Diego-CA-92108/250196065_zpid/""}","https://www.zillow.com/homedetails/8509-Aspect-Dr-San-Diego-CA-92108/250196065_zpid/","8509 Aspect Dr, San Diego, CA 92108","WILLIS ALLEN REAL ESTATE","$910,000","- Sold","3","bds","3","ba","1,630","sqft","Sold 09/29/2020","https://photos.zillowstatic.com/fp/3f8265ca8b6881f92b6beeb4962d11ca-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8301 Rio San Diego Dr Unit 11, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,102""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8301 Rio San Diego Dr UNIT 11"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77397,""longitude"":-117.14635},""url"":""https://www.zillow.com/homedetails/8301-Rio-San-Diego-Dr-UNIT-11-San-Diego-CA-92108/63775839_zpid/""}","https://www.zillow.com/homedetails/8301-Rio-San-Diego-Dr-UNIT-11-San-Diego-CA-92108/63775839_zpid/","8301 Rio San Diego Dr UNIT 11, San Diego, CA 92108","COLDWELL BANKER WEST","$905,000","- Sold","3","bds","3","ba","2,102","sqft","Sold 08/22/2022","https://photos.zillowstatic.com/fp/66a2b57228a77b1452e219242870549f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2641 Matera Ln, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2641 Matera Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784706,""longitude"":-117.13098},""url"":""https://www.zillow.com/homedetails/2641-Matera-Ln-San-Diego-CA-92108/66110794_zpid/""}","https://www.zillow.com/homedetails/2641-Matera-Ln-San-Diego-CA-92108/66110794_zpid/","2641 Matera Ln, San Diego, CA 92108","BERKSHIRE HATHAWAY HOMESERVICE","$905,000","- Sold","3","bds","3","ba","1,411","sqft","Sold 07/18/2022","https://photos.zillowstatic.com/fp/44f34d9ee29083c243b236e40b5a99f4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2704 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,015""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2704 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2704-Via-Alta-Pl-San-Diego-CA-92108/333210011_zpid/""}","https://www.zillow.com/homedetails/2704-Via-Alta-Pl-San-Diego-CA-92108/333210011_zpid/","2704 Via Alta Pl, San Diego, CA 92108","","$904,000","- Sold","3","bds","3","ba","2,015","sqft","Sold 06/28/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.78316879272461,-117.14506530761719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=elGT9Qi1aoqF7zQVyWz6tT7A87Q=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2812 Avella Ct #30, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,512""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2812 Avella Ct #30"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2812-Avella-Ct-30-San-Diego-CA-92108/2078771722_zpid/""}","https://www.zillow.com/homedetails/2812-Avella-Ct-30-San-Diego-CA-92108/2078771722_zpid/","2812 Avella Ct #30, San Diego, CA 92108","TOLL BROTHERS REAL ESTATE, INC","$903,119","- Sold","3","bds","3","ba","1,512","sqft","Sold 04/26/2021","https://photos.zillowstatic.com/fp/b47b955224ca43d12d89e608c6029339-p_e.jpg","Save this home"
