"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8994 Butternut Ln, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,995""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8994 Butternut Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.82893,""longitude"":-117.13532},""url"":""https://www.zillow.com/homedetails/8994-Butternut-Ln-San-Diego-CA-92123/123845848_zpid/""}","https://www.zillow.com/homedetails/8994-Butternut-Ln-San-Diego-CA-92123/123845848_zpid/","8994 Butternut Ln, San Diego, CA 92123","$935,000","- Sold","3","bds","4","ba","1,995","sqft","Sold 05/24/2022","https://photos.zillowstatic.com/fp/3cab04a5a6ed75567c4968a3b6b965e3-p_e.jpg","Save this home","GEM REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2864 Mission Village Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,518""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2864 Mission Village Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.796947,""longitude"":-117.12582},""url"":""https://www.zillow.com/homedetails/2864-Mission-Village-Dr-San-Diego-CA-92123/16932179_zpid/""}","https://www.zillow.com/homedetails/2864-Mission-Village-Dr-San-Diego-CA-92123/16932179_zpid/","2864 Mission Village Dr, San Diego, CA 92123","$930,000","- Sold","3","bds","2","ba","1,518","sqft","Sold 05/19/2022","https://photos.zillowstatic.com/fp/39c0079e3a0f17af035269fe4ecdfc9e-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9517 Ronda Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,108""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9517 Ronda Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.793163,""longitude"":-117.11955},""url"":""https://www.zillow.com/homedetails/9517-Ronda-Ave-San-Diego-CA-92123/16932760_zpid/""}","https://www.zillow.com/homedetails/9517-Ronda-Ave-San-Diego-CA-92123/16932760_zpid/","9517 Ronda Ave, San Diego, CA 92123","$930,000","- Sold","3","bds","2","ba","1,108","sqft","Sold 01/25/2023","https://photos.zillowstatic.com/fp/23c184059951b7466ebb69218a4030c5-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2675 Meadow Lark Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,446""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2675 Meadow Lark Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79031,""longitude"":-117.1545},""url"":""https://www.zillow.com/homedetails/2675-Meadow-Lark-Dr-San-Diego-CA-92123/17200523_zpid/""}","https://www.zillow.com/homedetails/2675-Meadow-Lark-Dr-San-Diego-CA-92123/17200523_zpid/","2675 Meadow Lark Dr, San Diego, CA 92123","$930,000","- Sold","3","bds","2","ba","1,446","sqft","Sold 02/10/2023","https://photos.zillowstatic.com/fp/a1a4915f0af45ba26211eba561318895-p_e.jpg","Save this home","KELLER WILLIAMS SD METRO"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3495 Marathon Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3495 Marathon Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.805653,""longitude"":-117.12708},""url"":""https://www.zillow.com/homedetails/3495-Marathon-Dr-San-Diego-CA-92123/16919817_zpid/""}","https://www.zillow.com/homedetails/3495-Marathon-Dr-San-Diego-CA-92123/16919817_zpid/","3495 Marathon Dr, San Diego, CA 92123","$925,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 03/02/2022","https://photos.zillowstatic.com/fp/9eee0cac6e70b9126d45aa6cca251001-p_e.jpg","Save this home","STASIK HOMES REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8242 Polizzi Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,481""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8242 Polizzi Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.782936,""longitude"":-117.15165},""url"":""https://www.zillow.com/homedetails/8242-Polizzi-Pl-San-Diego-CA-92123/17201040_zpid/""}","https://www.zillow.com/homedetails/8242-Polizzi-Pl-San-Diego-CA-92123/17201040_zpid/","8242 Polizzi Pl, San Diego, CA 92123","$925,000","- Sold","3","bds","3","ba","1,481","sqft","Sold 04/23/2021","https://photos.zillowstatic.com/fp/6390272d7cae3f2a0c2623b3e8001bc2-p_e.jpg","Save this home","ONE MISSION REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9741 Stonecrest Blvd, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,307""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9741 Stonecrest Blvd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.801144,""longitude"":-117.11665},""url"":""https://www.zillow.com/homedetails/9741-Stonecrest-Blvd-San-Diego-CA-92123/16933402_zpid/""}","https://www.zillow.com/homedetails/9741-Stonecrest-Blvd-San-Diego-CA-92123/16933402_zpid/","9741 Stonecrest Blvd, San Diego, CA 92123","$924,900","- Sold","3","bds","3","ba","1,307","sqft","Sold 10/28/2022","https://photos.zillowstatic.com/fp/be47f1e8bfd821a49677844c19a555bd-p_e.jpg","Save this home","SKOGLIN REAL ESTATE, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8842 Geraldine Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,128""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8842 Geraldine Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.797672,""longitude"":-117.14083},""url"":""https://www.zillow.com/homedetails/8842-Geraldine-Ave-San-Diego-CA-92123/16930668_zpid/""}","https://www.zillow.com/homedetails/8842-Geraldine-Ave-San-Diego-CA-92123/16930668_zpid/","8842 Geraldine Ave, San Diego, CA 92123","REDFIN CORPORATION","$921,000","3","bds","2","ba","1,128","sqft","Sold 02/04/2022","https://photos.zillowstatic.com/fp/c0e457ff66e31e407d27198a1c974478-p_e.jpg","Save this home","- Sold"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8351 Neva Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,134""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8351 Neva Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79941,""longitude"":-117.146576},""url"":""https://www.zillow.com/homedetails/8351-Neva-Ave-San-Diego-CA-92123/16930187_zpid/""}","https://www.zillow.com/homedetails/8351-Neva-Ave-San-Diego-CA-92123/16930187_zpid/","8351 Neva Ave, San Diego, CA 92123","$920,000","- Sold","3","bds","2","ba","1,134","sqft","Sold 03/01/2022","https://photos.zillowstatic.com/fp/42098dd46a482d48b79e4a683c3b585a-p_e.jpg","Save this home","ACROPOLIS ENTERPRISE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9102 Rebecca Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,250""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9102 Rebecca Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.792065,""longitude"":-117.13066},""url"":""https://www.zillow.com/homedetails/9102-Rebecca-Ave-San-Diego-CA-92123/16932305_zpid/""}","https://www.zillow.com/homedetails/9102-Rebecca-Ave-San-Diego-CA-92123/16932305_zpid/","9102 Rebecca Ave, San Diego, CA 92123","$920,000","- Sold","3","bds","2","ba","1,250","sqft","Sold 08/23/2021","https://photos.zillowstatic.com/fp/112277d2406ce9fc4e62025df9eabdbe-p_e.jpg","Save this home","REEF POINT REALTY, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8222 Kaplan Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8222 Kaplan Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.782326,""longitude"":-117.152115},""url"":""https://www.zillow.com/homedetails/8222-Kaplan-Dr-San-Diego-CA-92123/17201063_zpid/""}","https://www.zillow.com/homedetails/8222-Kaplan-Dr-San-Diego-CA-92123/17201063_zpid/","8222 Kaplan Dr, San Diego, CA 92123","$920,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 07/23/2021","https://photos.zillowstatic.com/fp/4e898e301f1c969d289c61fcad6231f8-p_e.jpg","Save this home","KLEIN SELLS SAN DIEGO"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2777 Melbourne Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,056""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2777 Melbourne Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.795586,""longitude"":-117.12543},""url"":""https://www.zillow.com/homedetails/2777-Melbourne-Dr-San-Diego-CA-92123/16932255_zpid/""}","https://www.zillow.com/homedetails/2777-Melbourne-Dr-San-Diego-CA-92123/16932255_zpid/","2777 Melbourne Dr, San Diego, CA 92123","$916,000","- Sold","3","bds","2","ba","1,056","sqft","Sold 08/24/2022","https://photos.zillowstatic.com/fp/70969b87e8f5424b9261e2dfe9fb26f6-p_e.jpg","Save this home","PACIFIC SOTHEBY'S INT'L REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8818 Halsted St, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,381""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8818 Halsted St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80614,""longitude"":-117.13859},""url"":""https://www.zillow.com/homedetails/8818-Halsted-St-San-Diego-CA-92123/16919558_zpid/""}","https://www.zillow.com/homedetails/8818-Halsted-St-San-Diego-CA-92123/16919558_zpid/","8818 Halsted St, San Diego, CA 92123","$915,000","- Sold","3","bds","2","ba","1,381","sqft","Sold 09/09/2022","https://photos.zillowstatic.com/fp/6567fda5de2c09f1ce1f4729eeffe44a-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3534 Marathon Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,496""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3534 Marathon Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.806664,""longitude"":-117.12761},""url"":""https://www.zillow.com/homedetails/3534-Marathon-Dr-San-Diego-CA-92123/16919774_zpid/""}","https://www.zillow.com/homedetails/3534-Marathon-Dr-San-Diego-CA-92123/16919774_zpid/","3534 Marathon Dr, San Diego, CA 92123","$915,000","- Sold","3","bds","2","ba","1,496","sqft","Sold 11/05/2021","https://photos.zillowstatic.com/fp/48d695e4140b0569bb7d803c65eef6cf-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9118 Rebecca Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,056""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9118 Rebecca Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.792484,""longitude"":-117.13059},""url"":""https://www.zillow.com/homedetails/9118-Rebecca-Ave-San-Diego-CA-92123/16932304_zpid/""}","https://www.zillow.com/homedetails/9118-Rebecca-Ave-San-Diego-CA-92123/16932304_zpid/","9118 Rebecca Ave, San Diego, CA 92123","$915,000","- Sold","3","bds","2","ba","1,056","sqft","Sold 09/23/2022","https://photos.zillowstatic.com/fp/11e4195c156805528f33e2881c362390-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2563 Bartel St, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,456""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2563 Bartel St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.791306,""longitude"":-117.12758},""url"":""https://www.zillow.com/homedetails/2563-Bartel-St-San-Diego-CA-92123/16932487_zpid/""}","https://www.zillow.com/homedetails/2563-Bartel-St-San-Diego-CA-92123/16932487_zpid/","2563 Bartel St, San Diego, CA 92123","$915,000","- Sold","3","bds","2","ba","1,456","sqft","Sold 02/09/2022","https://photos.zillowstatic.com/fp/a6c0a649853c42a0e9a35b381459f407-p_e.jpg","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9482 Bantam Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9482 Bantam Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79489,""longitude"":-117.121925},""url"":""https://www.zillow.com/homedetails/9482-Bantam-Ave-San-Diego-CA-92123/16932694_zpid/""}","https://www.zillow.com/homedetails/9482-Bantam-Ave-San-Diego-CA-92123/16932694_zpid/","9482 Bantam Ave, San Diego, CA 92123","$915,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 11/12/2021","https://photos.zillowstatic.com/fp/63c3a5730874e282ee0bdb5540bad3f9-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9547 Yolanda Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9547 Yolanda Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.790886,""longitude"":-117.11805},""url"":""https://www.zillow.com/homedetails/9547-Yolanda-Ave-San-Diego-CA-92123/16932834_zpid/""}","https://www.zillow.com/homedetails/9547-Yolanda-Ave-San-Diego-CA-92123/16932834_zpid/","9547 Yolanda Ave, San Diego, CA 92123","$915,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 07/06/2021","https://photos.zillowstatic.com/fp/b168c2c48da66b7cff7bf7610d4b3d0a-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9203 Hector Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,190""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9203 Hector Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79191,""longitude"":-117.1281},""url"":""https://www.zillow.com/homedetails/9203-Hector-Ave-San-Diego-CA-92123/16932371_zpid/""}","https://www.zillow.com/homedetails/9203-Hector-Ave-San-Diego-CA-92123/16932371_zpid/","9203 Hector Ave, San Diego, CA 92123","$912,500","- Sold","3","bds","2","ba","1,190","sqft","Sold 09/28/2021","https://photos.zillowstatic.com/fp/c7ddd641b126cb7d0d84aa4a08381cbb-p_e.jpg","Save this home","MATT DAVIES, BROKER"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2022 Whinchat St, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2022 Whinchat St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.782024,""longitude"":-117.16186},""url"":""https://www.zillow.com/homedetails/2022-Whinchat-St-San-Diego-CA-92123/17200760_zpid/""}","https://www.zillow.com/homedetails/2022-Whinchat-St-San-Diego-CA-92123/17200760_zpid/","2022 Whinchat St, San Diego, CA 92123","$911,500","- Sold","3","bds","2","ba","1,200","sqft","Sold 05/31/2022","https://photos.zillowstatic.com/fp/b8987be43e34a1100863367d3b1fe3a2-p_e.jpg","Save this home",""
