"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3295 Ocean View Blvd Unit 28, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""846""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3295 Ocean View Blvd UNIT 28"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700912,""longitude"":-117.123146},""url"":""https://www.zillow.com/homedetails/3295-Ocean-View-Blvd-UNIT-28-San-Diego-CA-92113/65239787_zpid/""}","https://www.zillow.com/homedetails/3295-Ocean-View-Blvd-UNIT-28-San-Diego-CA-92113/65239787_zpid/","3295 Ocean View Blvd UNIT 28, San Diego, CA 92113","$282,000","- Sold","2","bds","1","ba","846","sqft","Sold 06/16/2021","https://www.zillow.com/homedetails/3295-Ocean-View-Blvd-UNIT-28-San-Diego-CA-92113/65239787_zpid/","https://photos.zillowstatic.com/fp/f47471d999cf3d7dd829d1df536e1686-p_e.jpg","Save this home","DANA HORNE REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3022 Martin Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""540""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3022 Martin Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699394,""longitude"":-117.128944},""url"":""https://www.zillow.com/homedetails/3022-Martin-Ave-San-Diego-CA-92113/17085318_zpid/""}","https://www.zillow.com/homedetails/3022-Martin-Ave-San-Diego-CA-92113/17085318_zpid/","3022 Martin Ave, San Diego, CA 92113","RE/MAX 24K","$270,000","2","bds","1","ba","540","sqft","Sold 06/09/2020","https://www.zillow.com/homedetails/3022-Martin-Ave-San-Diego-CA-92113/17085318_zpid/","https://photos.zillowstatic.com/fp/76ce121b4477f89e659d074aca3d7b7c-p_e.jpg","Save this home","- Sold"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3285 Ocean View Blvd Unit 15, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""846""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3285 Ocean View Blvd UNIT 15"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700912,""longitude"":-117.123146},""url"":""https://www.zillow.com/homedetails/3285-Ocean-View-Blvd-UNIT-15-San-Diego-CA-92113/65239761_zpid/""}","https://www.zillow.com/homedetails/3285-Ocean-View-Blvd-UNIT-15-San-Diego-CA-92113/65239761_zpid/","3285 Ocean View Blvd UNIT 15, San Diego, CA 92113","$260,000","- Sold","2","bds","1","ba","846","sqft","Sold 04/15/2021","https://www.zillow.com/homedetails/3285-Ocean-View-Blvd-UNIT-15-San-Diego-CA-92113/65239761_zpid/","https://photos.zillowstatic.com/fp/eb627fa9875dc17e615003d56d536437-p_e.jpg","Save this home","DEL RANCHO REALTY, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1055 S 36th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""654""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1055 S 36th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69509,""longitude"":-117.116554},""url"":""https://www.zillow.com/homedetails/1055-S-36th-St-San-Diego-CA-92113/17091574_zpid/""}","https://www.zillow.com/homedetails/1055-S-36th-St-San-Diego-CA-92113/17091574_zpid/","1055 S 36th St, San Diego, CA 92113","$257,500","- Sold","2","bds","1","ba","654","sqft","Sold 12/17/2020","https://www.zillow.com/homedetails/1055-S-36th-St-San-Diego-CA-92113/17091574_zpid/","https://photos.zillowstatic.com/fp/1feea15eb19d2331a53aa7eba4355e6c-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4412 Delta St Apt 32, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,056""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4412 Delta St APT 32"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689644,""longitude"":-117.099365},""url"":""https://www.zillow.com/homedetails/4412-Delta-St-APT-32-San-Diego-CA-92113/17093060_zpid/""}","https://www.zillow.com/homedetails/4412-Delta-St-APT-32-San-Diego-CA-92113/17093060_zpid/","4412 Delta St APT 32, San Diego, CA 92113","$257,000","- Sold","2","bds","2","ba","1,056","sqft","Sold 10/22/2020","https://www.zillow.com/homedetails/4412-Delta-St-APT-32-San-Diego-CA-92113/17093060_zpid/","https://photos.zillowstatic.com/fp/6a48850ba2b7eb1f8144745d18e88e1e-p_e.jpg","Save this home","ARDENT REAL ESTATE SERVICES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4450 Delta St Apt 1, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""914""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4450 Delta St APT 1"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689342,""longitude"":-117.09836},""url"":""https://www.zillow.com/homedetails/4450-Delta-St-APT-1-San-Diego-CA-92113/17093063_zpid/""}","https://www.zillow.com/homedetails/4450-Delta-St-APT-1-San-Diego-CA-92113/17093063_zpid/","4450 Delta St APT 1, San Diego, CA 92113","$245,000","- Sold","2","bds","1","ba","914","sqft","Sold 12/21/2020","https://www.zillow.com/homedetails/4450-Delta-St-APT-1-San-Diego-CA-92113/17093063_zpid/","https://photos.zillowstatic.com/fp/30a09bf902103d00e841d36eccac37da-p_e.jpg","Save this home","TXR HOMES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4460 Delta St Apt 9, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""914""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4460 Delta St APT 9"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689342,""longitude"":-117.09836},""url"":""https://www.zillow.com/homedetails/4460-Delta-St-APT-9-San-Diego-CA-92113/17093071_zpid/""}","https://www.zillow.com/homedetails/4460-Delta-St-APT-9-San-Diego-CA-92113/17093071_zpid/","4460 Delta St APT 9, San Diego, CA 92113","$243,000","- Sold","2","bds","1","ba","914","sqft","Sold 09/22/2020","https://www.zillow.com/homedetails/4460-Delta-St-APT-9-San-Diego-CA-92113/17093071_zpid/","https://photos.zillowstatic.com/fp/63ba116c7519cacc61e227c4c7a88256-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3770 National Ave Apt 3, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""652""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3770 National Ave APT 3"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69634,""longitude"":-117.11305},""url"":""https://www.zillow.com/homedetails/3770-National-Ave-APT-3-San-Diego-CA-92113/67712852_zpid/""}","https://www.zillow.com/homedetails/3770-National-Ave-APT-3-San-Diego-CA-92113/67712852_zpid/","3770 National Ave APT 3, San Diego, CA 92113","$240,000","- Sold","2","bds","1","ba","652","sqft","Sold 04/28/2020","https://www.zillow.com/homedetails/3770-National-Ave-APT-3-San-Diego-CA-92113/67712852_zpid/","https://photos.zillowstatic.com/fp/50a0b2f223116b711a68b4ada3dde59e-p_e.jpg","Save this home","UNITED REALTY TEAM, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4398 Delta St Unit 2, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""753""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4398 Delta St UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689514,""longitude"":-117.09976},""url"":""https://www.zillow.com/homedetails/4398-Delta-St-UNIT-2-San-Diego-CA-92113/72109614_zpid/""}","https://www.zillow.com/homedetails/4398-Delta-St-UNIT-2-San-Diego-CA-92113/72109614_zpid/","4398 Delta St UNIT 2, San Diego, CA 92113","$210,100","- Sold","2","bds","1","ba","753","sqft","Sold 03/17/2020","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4404 Delta St Unit 30, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""753""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4404 Delta St UNIT 30"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689514,""longitude"":-117.09976},""url"":""https://www.zillow.com/homedetails/4404-Delta-St-UNIT-30-San-Diego-CA-92113/72109641_zpid/""}","https://www.zillow.com/homedetails/4404-Delta-St-UNIT-30-San-Diego-CA-92113/72109641_zpid/","4404 Delta St UNIT 30, San Diego, CA 92113","$210,000","- Sold","2","bds","1","ba","753","sqft","Sold 03/05/2021","https://www.zillow.com/homedetails/4404-Delta-St-UNIT-30-San-Diego-CA-92113/72109641_zpid/","https://photos.zillowstatic.com/fp/136cbf73da29ea20ec37c896d1f7af11-p_e.jpg","Save this home","KELLER WILLIAMS LA JOLLA"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4398 Delta St Unit 9, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""753""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4398 Delta St UNIT 9"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689514,""longitude"":-117.09976},""url"":""https://www.zillow.com/homedetails/4398-Delta-St-UNIT-9-San-Diego-CA-92113/72109620_zpid/""}","https://www.zillow.com/homedetails/4398-Delta-St-UNIT-9-San-Diego-CA-92113/72109620_zpid/","4398 Delta St UNIT 9, San Diego, CA 92113","$195,000","- Sold","2","bds","1","ba","753","sqft","Sold 10/12/2020","https://www.zillow.com/homedetails/4398-Delta-St-UNIT-9-San-Diego-CA-92113/72109620_zpid/","https://photos.zillowstatic.com/fp/899953604e7710d9e07e6e340513e546-p_e.jpg","Save this home","BRIAN BARR"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3974 Gamma St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""621""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3974 Gamma St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.690083,""longitude"":-117.108696},""url"":""https://www.zillow.com/homedetails/3974-Gamma-St-San-Diego-CA-92113/17092866_zpid/""}","https://www.zillow.com/homedetails/3974-Gamma-St-San-Diego-CA-92113/17092866_zpid/","3974 Gamma St, San Diego, CA 92113","$175,000","- Sold","2","bds","1","ba","621","sqft","Sold 08/25/2020","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4378 Boston Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""724""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4378 Boston Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69344,""longitude"":-117.10049},""url"":""https://www.zillow.com/homedetails/4378-Boston-Ave-San-Diego-CA-92113/17092608_zpid/""}","https://www.zillow.com/homedetails/4378-Boston-Ave-San-Diego-CA-92113/17092608_zpid/","4378 Boston Ave, San Diego, CA 92113","$120,000","- Sold","2","bds","1","ba","724","sqft","Sold 08/11/2021","","","Save this home",""
